Education,Income,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Total_Expenses,Children,Age,Relationship Status,TotalAcceptedCmp,NumTotalPurchases,Customer_Day
2,18890.0,2012-10-11,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,1,35,0,37,0,2,3,786
1,29604.0,2013-08-12,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,0,53,1,33,1,1,4,481
2,48721.0,2013-05-13,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,0,293,2,58,0,0,11,572
1,44794.0,2014-08-06,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,65,1,55,1,0,5,122
1,64497.0,2012-10-09,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,1,1804,1,67,0,2,24,788
1,46097.0,2013-03-31,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,0,241,1,65,1,0,10,615
1,77972.0,2014-03-18,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,0,1101,0,67,1,0,19,263
3,44377.0,2012-05-10,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,0,264,2,53,1,0,11,940
2,46014.0,2013-01-21,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,0,541,2,47,1,0,16,684
1,70951.0,2013-04-05,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,0,1198,0,36,1,0,16,610
1,41443.0,2014-01-04,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0,482,1,44,1,0,14,336
2,52195.0,2014-12-05,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,17,3,43,0,0,3,1
2,83790.0,2013-11-15,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,0,1615,0,73,1,2,24,386
2,44551.0,2013-08-31,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,0,285,1,67,0,0,10,462
1,69508.0,2012-11-14,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,0,1135,1,41,1,0,26,752
2,45204.0,2014-11-04,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,114,1,33,1,0,6,32
1,72460.0,2013-11-14,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0,1047,0,52,1,0,15,387
3,77622.0,2014-04-14,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,0,714,2,51,1,0,20,236
3,30732.0,2013-05-01,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,0,185,1,41,1,0,9,584
1,63887.0,2012-08-09,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,1245,1,59,0,0,27,849
1,42011.0,2013-03-26,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,0,189,1,43,1,0,8,620
1,51369.0,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,576,1,45,1,0,14,772
1,51537.0,2012-09-12,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0,1103,1,69,0,0,15,815
3,79930.0,2012-08-08,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,0,1753,0,49,1,0,16,850
3,34320.0,2014-02-16,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0,17,1,35,1,0,3,293
1,37070.0,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,433,2,55,0,1,14,626
2,81975.0,2013-05-01,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,0,1588,1,59,0,1,13,584
1,38590.0,2013-05-15,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0,22,1,50,1,0,3,570
1,15033.0,2014-04-16,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,19,0,70,0,0,4,234
3,62745.0,2013-03-23,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,1117,1,56,1,0,26,623
2,22212.0,2013-09-12,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,0,69,1,46,1,0,6,450
2,23661.0,2013-04-12,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,23,1,39,1,0,4,603
3,79761.0,2013-04-10,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,605,1,63,0,0,18,605
1,7500.0,2013-12-26,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,57,1,48,0,0,7,345
1,73455.0,2013-10-28,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,0,2088,0,53,0,1,21,404
1,64961.0,2012-12-23,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,0,1009,1,63,1,0,14,713
1,22804.0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,26,1,50,0,0,4,493
1,73687.0,2013-11-28,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,1,1627,0,31,1,2,21,373
1,61074.0,2012-08-17,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0,1102,1,63,1,0,24,841
3,31686.0,2014-05-06,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,17,2,57,1,0,4,214
1,80134.0,2013-05-20,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,1690,1,49,1,4,14,565
1,75027.0,2013-09-01,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,0,1390,1,68,1,0,19,461
3,67546.0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,2126,0,33,1,0,19,827
2,65176.0,2012-10-29,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,0,1531,1,52,1,0,21,768
2,31160.0,2013-09-16,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0,64,1,46,0,0,5,446
1,29938.0,2013-10-27,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,0,26,1,36,0,0,4,405
1,102692.0,2013-05-04,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,1,1112,0,47,0,5,28,581
2,26490.0,2012-09-22,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,210,0,63,1,0,9,805
1,75702.0,2012-08-29,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,0,1148,2,54,1,0,21,829
3,30899.0,2012-10-13,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,33,1,47,0,0,4,784
3,63342.0,2012-10-16,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,0,1101,1,60,1,1,16,781
1,45989.0,2012-10-22,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,0,322,1,57,0,0,12,775
1,18701.0,2013-04-06,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,44,2,57,0,0,6,609
3,40737.0,2013-08-12,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,17,3,64,0,0,3,481
1,15287.0,2012-10-10,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,31,1,42,0,2,4,787
3,69674.0,2013-05-22,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,0,845,2,53,0,0,22,563
2,44159.0,2014-06-17,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0,275,1,51,1,0,11,172
3,37717.0,2012-11-23,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,25,1,43,1,0,3,743
2,43776.0,2013-03-02,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,1,275,2,69,1,1,11,644
2,38179.0,2013-03-14,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,0,90,2,55,1,0,7,632
1,80124.0,2014-06-26,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,0,1495,0,58,1,1,18,163
3,38097.0,2012-10-15,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,1,184,2,51,1,2,7,782
1,72940.0,2013-06-19,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,0,981,0,51,1,0,12,535
1,22070.0,2013-04-10,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,0,67,1,51,1,0,6,605
1,69267.0,2012-09-22,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,1,1635,0,68,0,1,12,805
2,31788.0,2014-03-20,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,0,60,1,38,0,0,7,261
3,61905.0,2014-04-02,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,0,231,1,46,1,0,10,248
1,29315.0,2014-06-04,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,0,48,2,61,1,0,6,185
1,33378.0,2013-06-02,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,0,99,2,58,0,0,6,552
3,66313.0,2013-09-16,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,0,770,1,58,1,0,21,446
1,60714.0,2013-01-17,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,1,957,0,65,0,1,21,688
2,77882.0,2014-04-30,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,0,818,0,40,1,0,11,220
3,69867.0,2013-02-04,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,1,925,0,35,0,2,16,670
2,63841.0,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,908,1,53,0,0,21,594
0,24480.0,2013-11-02,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,0,102,1,40,1,0,7,399
1,51369.0,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,576,1,45,1,0,14,772
1,37760.0,2012-08-31,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,0,317,0,75,1,0,11,827
3,65640.0,2014-01-03,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,0,461,1,47,1,0,14,337
2,44319.0,2014-04-17,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,0,37,2,46,1,0,5,233
1,30631.0,2013-12-07,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,0,70,1,47,1,0,6,364
1,75278.0,2013-01-29,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,0,930,0,69,1,0,22,676
2,50898.0,2013-08-01,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,0,859,2,65,1,0,20,492
1,79946.0,2014-12-05,19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,0,1478,0,55,0,0,21,1
2,35416.0,2013-06-13,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,0,390,0,72,0,0,13,541
2,32414.0,2013-04-07,11,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,0,52,0,37,1,1,4,608
1,38361.0,2013-12-27,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,137,1,52,1,0,7,344
1,82497.0,2012-10-31,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,0,1919,0,41,1,1,18,766
1,16626.0,2014-01-15,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,0,68,2,50,1,0,6,325
1,29672.0,2013-12-03,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,25,2,56,1,0,3,368
2,55951.0,2012-08-23,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,0,1374,1,69,1,2,20,835
2,35388.0,2013-07-03,20,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,0,32,1,33,0,0,4,521
2,42386.0,2013-01-13,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,0,100,1,35,1,0,6,692
1,68627.0,2013-12-01,45,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,0,825,0,39,0,0,11,370
3,57912.0,2014-03-17,34,801,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,0,916,1,56,0,1,23,264
1,35246.0,2014-04-16,53,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,0,62,2,63,0,0,7,234
2,58821.0,2013-12-10,44,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,0,728,1,65,1,0,20,361
3,46377.0,2014-01-03,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,0,90,1,43,1,0,6,337
1,39747.0,2014-04-13,43,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,0,273,1,33,0,0,10,237
1,23976.0,2013-12-27,68,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,0,66,1,37,1,0,7,344
2,80950.0,2013-03-28,44,525,147,112,219,147,63,1,6,7,9,2,0,0,0,1,0,0,0,1213,0,60,1,1,22,618
1,27038.0,2012-09-18,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,0,1,107,0,55,0,1,6,809
1,77457.0,2014-05-03,85,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,0,1157,0,74,0,1,17,217
2,64100.0,2013-10-09,93,509,0,27,0,0,10,1,8,3,6,7,0,1,0,0,0,0,0,546,1,57,1,1,17,423
2,42670.0,2013-04-27,12,154,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,0,241,0,29,1,0,10,588
1,12571.0,2014-01-18,86,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,0,53,1,45,0,0,7,322
1,22574.0,2013-10-28,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0,37,3,54,1,0,5,404
1,52247.25135379061,2013-03-06,69,861,138,461,60,30,61,1,6,5,12,3,0,1,0,1,0,0,0,1611,0,32,1,2,23,640
2,70893.0,2013-06-02,42,768,44,561,77,44,14,1,6,6,10,3,0,0,0,0,0,0,0,1508,0,45,0,0,22,552
1,54198.0,2013-12-17,13,185,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0,0,235,2,55,1,0,10,354
2,28839.0,2014-11-03,86,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,0,32,2,65,1,0,5,33
1,40321.0,2013-07-29,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,102,2,49,1,0,6,495
1,66503.0,2012-08-14,30,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,0,401,1,36,0,0,13,844
1,30833.0,2013-07-16,33,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,0,28,2,70,1,0,4,508
1,52247.25135379061,2013-08-23,67,738,20,172,52,50,20,6,2,3,10,7,0,1,0,1,0,0,0,1052,3,51,0,2,15,470
1,64795.0,2013-01-17,23,412,5,119,38,29,77,3,3,3,12,2,0,0,0,0,0,0,0,680,1,50,1,0,18,688
1,34421.0,2013-01-07,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,0,30,1,47,1,0,3,698
3,47025.0,2014-09-02,6,16,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,20,2,56,0,0,3,95
3,64325.0,2013-07-02,41,731,60,353,78,12,73,5,10,3,5,7,0,0,0,0,0,0,0,1307,1,60,0,0,18,522
1,40464.0,2013-11-01,78,424,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,0,0,630,1,68,0,0,18,400
1,62187.0,2013-05-07,49,792,0,275,45,45,126,1,4,8,5,3,0,0,0,0,0,0,0,1283,0,64,1,0,17,578
3,14849.0,2013-02-07,39,21,2,28,3,2,9,3,2,0,4,8,0,0,0,0,0,0,0,65,1,45,0,0,6,667
1,27255.0,2013-07-11,3,22,1,11,0,1,2,1,1,0,3,7,0,0,0,0,0,0,0,37,1,37,1,0,4,513
3,54432.0,2013-09-05,37,33,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0,0,38,3,71,1,0,4,457
3,29999.0,2013-02-13,22,68,7,59,10,5,11,4,3,1,4,8,0,0,0,0,0,0,0,160,1,35,0,0,8,661
1,24072.0,2013-04-16,79,9,1,6,3,0,4,1,1,0,2,8,0,0,0,0,0,0,0,23,1,38,0,0,3,599
3,33996.0,2013-11-09,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,0,71,0,32,0,0,5,392
3,66334.0,2013-03-04,82,909,11,218,0,0,23,2,9,3,5,5,0,0,0,0,0,0,1,1161,1,65,1,1,17,642
2,35178.0,2013-10-01,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,1,59,1,50,1,2,4,431
1,22010.0,2013-06-30,51,11,2,9,3,0,8,2,2,0,3,8,0,0,0,0,0,0,0,33,1,38,1,0,5,524
1,62204.0,2012-12-09,38,317,46,247,151,46,139,1,4,5,12,3,0,0,0,0,0,0,0,946,2,61,0,0,21,727
1,75693.0,2012-06-12,10,797,153,293,72,97,30,1,11,4,6,4,0,1,1,1,0,0,1,1442,0,53,0,4,21,907
1,30675.0,2012-12-11,14,10,2,16,11,2,21,1,1,0,3,8,0,0,0,0,0,0,0,62,1,49,1,0,4,725
1,83003.0,2013-03-03,18,856,61,570,40,25,122,1,7,6,8,3,0,0,1,0,0,0,1,1674,0,56,1,2,21,643
1,68655.0,2012-10-08,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,0,1538,0,33,0,0,20,789
1,41411.0,2013-07-12,11,37,32,38,11,3,18,1,2,1,4,6,0,0,0,0,0,0,0,139,0,35,0,0,7,512
3,55212.0,2012-11-23,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,1182,1,52,1,2,17,743
3,59292.0,2013-06-13,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0,507,1,71,1,0,16,541
0,27190.0,2013-08-15,13,1,6,7,0,1,3,1,1,0,2,8,1,0,0,0,0,0,1,18,1,48,1,2,3,478
1,82623.0,2013-10-11,58,204,34,204,172,153,173,1,2,9,4,1,0,0,0,0,0,0,0,940,0,69,0,0,15,421
1,44300.0,2013-06-23,65,30,0,9,0,0,3,2,1,0,3,6,0,0,0,0,0,0,0,42,2,56,1,0,4,531
1,84835.0,2014-06-16,0,189,104,379,111,189,218,1,4,4,6,1,0,0,0,0,0,0,1,1190,0,51,0,1,14,173
1,30372.0,2012-12-25,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,44,2,50,0,0,5,711
2,33181.0,2014-03-01,90,9,0,3,0,0,4,1,1,0,2,6,1,0,0,0,0,0,0,16,1,45,1,1,3,280
1,71113.0,2013-12-17,95,495,33,255,11,33,8,4,6,7,9,4,0,0,0,0,0,0,0,835,1,64,1,0,22,354
1,71952.0,2013-10-01,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,0,1443,1,35,1,2,20,431
3,69759.0,2013-10-28,38,452,20,514,13,30,0,3,4,6,5,3,0,0,0,0,0,0,1,1029,0,55,0,1,15,404
1,72099.0,2012-10-27,18,546,91,410,119,0,22,1,3,4,10,1,0,0,0,0,0,0,0,1188,0,47,1,0,17,770
3,60000.0,2012-12-22,57,1048,0,217,0,0,12,5,11,3,5,6,0,0,0,0,0,0,0,1277,1,45,0,0,19,714
1,38643.0,2013-11-29,45,22,2,14,0,1,10,2,2,0,3,7,0,0,0,0,0,1,0,49,2,43,0,0,5,372
1,50737.0,2013-11-05,61,78,0,11,0,0,10,1,2,0,4,6,0,1,0,0,0,0,0,99,1,66,1,1,6,396
3,68462.0,2012-12-12,6,561,64,785,84,128,48,1,3,3,8,1,0,0,0,0,0,0,0,1670,0,52,1,0,14,724
2,65073.0,2013-08-20,65,629,17,177,69,0,8,1,5,3,5,2,0,0,0,0,0,1,0,900,0,78,1,0,13,473
3,46681.0,2013-08-10,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,0,425,2,73,1,0,14,483
1,78618.0,2012-09-28,87,736,163,818,212,163,61,1,4,7,10,2,0,1,0,0,0,0,0,2153,0,64,1,1,21,799
3,62187.0,2014-03-22,38,512,0,83,0,0,41,3,6,2,10,4,0,0,0,0,0,0,0,636,1,52,0,0,18,259
1,28442.0,2014-02-24,53,19,3,10,11,8,6,3,2,1,4,4,0,0,0,0,0,0,0,57,2,43,1,0,7,285
3,37717.0,2012-11-23,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,25,1,43,1,0,3,743
1,51479.0,2012-12-28,67,247,8,160,6,8,65,7,6,3,6,7,0,0,0,0,0,0,0,494,2,54,1,0,15,708
1,54803.0,2012-08-21,65,404,0,92,28,27,142,2,6,2,9,4,0,0,0,0,0,0,0,693,1,52,0,0,17,837
1,79530.0,2013-05-17,64,333,0,815,129,42,29,1,4,10,11,2,0,0,0,0,0,0,0,1348,0,61,1,0,25,568
1,31615.0,2013-03-16,82,2,3,20,6,11,9,2,2,0,3,7,0,0,0,0,0,0,0,51,1,45,0,0,5,630
1,72025.0,2012-11-17,27,833,33,549,151,133,233,1,4,3,8,3,0,0,0,0,0,0,0,1932,0,59,1,0,15,749
3,52614.0,2012-01-12,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,990,1,46,0,0,14,1059
2,35684.0,2014-04-22,66,10,4,7,0,6,3,1,1,0,3,6,0,0,0,0,0,0,0,30,1,37,1,0,4,228
1,48178.0,2012-10-28,69,159,4,45,6,2,38,6,5,1,4,8,0,0,0,0,0,0,0,254,2,46,1,0,10,769
2,29548.0,2013-08-29,52,7,1,6,3,1,11,1,1,1,2,4,1,0,0,0,0,0,0,29,1,51,0,1,4,464
1,63810.0,2012-11-11,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,0,1371,1,55,0,1,19,755
3,38578.0,2013-06-22,2,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,1,73,2,49,0,1,6,532
2,46098.0,2012-08-18,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0,120,2,46,0,0,7,840
1,22585.0,2013-03-18,23,3,9,15,13,2,39,1,1,1,2,9,1,0,0,0,0,0,1,81,0,51,0,2,4,628
1,30279.0,2012-12-30,13,10,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,0,37,1,32,0,0,4,706
3,66426.0,2013-02-10,14,1043,24,97,32,24,157,2,3,5,10,6,0,0,0,0,0,0,0,1377,1,60,1,0,18,664
1,30822.0,2013-06-14,92,3,9,13,2,12,12,1,1,0,3,7,0,0,0,0,0,0,0,51,1,52,0,0,4,540
3,33581.0,2013-08-01,38,11,0,5,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,17,2,52,1,0,3,492
1,19986.0,2013-11-14,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,0,22,1,36,1,0,3,387
1,27421.0,2012-12-12,14,43,12,96,78,40,55,3,4,1,6,7,0,0,0,0,0,0,0,324,0,67,0,0,11,724
2,35688.0,2012-08-22,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,0,211,3,48,1,0,9,836
2,36143.0,2014-03-30,33,12,0,1,0,0,6,1,0,1,2,3,0,0,0,0,0,0,0,19,1,40,0,0,3,251
1,10245.0,2013-05-15,32,4,7,7,6,4,13,3,1,2,2,5,0,0,0,0,0,0,0,41,1,50,0,0,5,570
2,43795.0,2013-10-16,11,314,11,53,4,3,107,3,7,3,4,7,0,1,0,0,0,0,1,492,1,53,1,2,14,416
1,63381.0,2012-05-10,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,0,1005,1,61,1,0,22,940
1,38823.0,2012-08-30,56,70,0,11,2,8,23,1,2,1,3,6,0,0,0,0,0,0,0,114,1,72,1,0,6,828
3,83664.0,2013-08-05,57,866,21,151,28,21,86,3,2,2,12,5,0,0,0,0,0,0,0,1173,2,53,0,0,16,488
1,90300.0,2014-03-01,7,594,134,786,33,134,57,0,5,6,8,1,0,0,1,0,0,0,0,1738,0,42,1,1,19,280
2,62499.0,2013-09-12,0,140,4,61,0,13,4,2,3,1,6,4,0,0,0,0,0,0,0,222,1,42,1,0,10,450
1,74293.0,2014-04-05,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,0,1127,0,28,0,0,15,245
3,51012.0,2013-04-18,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,209,0,75,1,0,9,597
2,70777.0,2014-02-25,80,554,35,113,0,7,78,3,5,3,12,3,0,0,0,0,0,0,0,787,1,53,1,0,20,284
3,68682.0,2013-06-10,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,1598,0,30,1,0,23,544
1,43824.0,2012-09-15,18,96,1,42,12,3,32,4,3,1,4,8,0,0,0,0,0,0,0,186,2,50,1,0,8,812
1,15345.0,2012-08-31,51,5,2,16,3,2,19,2,1,1,2,8,0,0,0,0,0,0,1,47,1,37,1,1,4,827
1,23442.0,2012-12-24,71,2,0,6,8,6,5,1,1,0,3,7,0,0,0,0,0,0,0,27,1,34,0,0,4,712
2,14515.0,2012-09-11,71,6,4,9,6,36,35,4,2,2,3,7,0,0,0,0,0,0,1,96,1,41,1,1,7,816
2,31395.0,2013-03-23,80,23,1,25,0,8,7,4,2,1,3,6,0,0,0,0,0,0,0,64,2,65,0,0,6,623
1,75276.0,2012-09-27,2,610,105,125,137,42,21,1,9,4,9,5,0,0,0,0,0,0,0,1040,0,56,1,0,22,800
1,42373.0,2013-08-15,83,67,5,61,3,8,19,5,2,1,5,5,0,0,0,0,0,0,0,163,2,47,0,0,8,478
1,30507.0,2013-11-03,29,65,36,74,38,20,110,1,5,1,4,7,0,0,0,0,0,0,0,343,0,61,1,0,10,398
3,55521.0,2013-10-22,11,416,0,26,0,0,4,9,6,3,6,7,0,1,0,0,0,0,1,446,3,66,0,2,15,410
1,48006.0,2014-09-06,55,23,0,11,3,2,2,1,1,0,3,6,0,0,0,0,0,0,0,41,2,56,1,0,4,91
3,27213.0,2012-08-30,19,19,3,26,10,9,3,3,2,0,4,8,0,0,0,0,0,0,1,70,1,49,0,1,6,828
3,65808.0,2014-05-30,1,155,7,80,13,7,10,3,5,1,5,6,0,0,0,0,0,0,0,272,2,50,0,0,11,190
3,30351.0,2013-06-06,19,14,0,24,3,3,2,1,3,0,2,9,0,0,0,0,0,0,0,46,1,47,1,0,5,548
1,50437.0,2012-10-17,28,370,9,92,6,9,4,3,7,1,8,7,0,0,0,0,0,0,0,490,2,58,1,0,16,780
2,23616.0,2012-11-17,76,4,22,11,3,7,32,2,3,0,3,8,0,0,0,0,0,0,1,79,1,39,0,1,6,749
1,53858.0,2012-09-11,50,407,53,221,58,150,26,4,4,3,6,4,0,0,0,0,0,0,0,915,1,45,1,0,13,816
3,66465.0,2013-03-30,1,1200,0,204,38,29,14,3,11,9,12,6,0,0,0,1,0,0,0,1485,1,66,1,1,32,616
1,46923.0,2012-08-22,90,85,44,54,102,78,6,3,5,1,7,7,0,0,0,0,0,0,0,369,1,34,0,0,13,836
